,Name,Address,Coordinates,Lat,Long,fast_food,user_ratings_total,bakery,cafe,meal_delivery,meal_takeaway,restaurant,food,hours_open,weight
137,Press Box,"2401 Postoffice Street, Galveston",POINT (-94.7948097 29.3040367),29.3040367,-94.7948097,0,0.019294175112956405,0,1,1,1,1,1,0.3601190476190476,11.739532270351052
138,Lucky Lounge,"904 Avenue M, Galveston",POINT (-94.7754461 29.30163689999999),29.30163689999999,-94.7754461,0,0.015752839174502382,0,1,1,1,0,0,0.6547619047619048,7.825276648698312
139,Tsunami Tequila Emporium,"2314 The Strand, Galveston",POINT (-94.7951202 29.30720519999999),29.30720519999999,-94.7951202,0,0.009891317621199169,0,1,1,1,1,1,0.3601190476190476,11.730129412859295
140,Island Pier Club,"1702 Avenue O, Galveston",POINT (-94.78322290000001 29.29581310000001),29.29581310000001,-94.78322290000001,0,0.017096104530467702,0,1,1,1,0,0,0.3601190476190476,7.237334199768563
141,Dizzy Dorado,"3802 Cove View Boulevard, Galveston",POINT (-94.8676095 29.2446661),29.2446661,-94.8676095,0,0.0012211503236048357,0,1,1,1,0,0,0.3601190476190476,7.2214592455617
142,Roll-N-Bar,"8305 Stewart Road, Galveston",POINT (-94.84814569999999 29.2564331),29.2564331,-94.84814569999999,0,0.0001221150323604836,0,1,1,1,1,1,0.3601190476190476,11.720360210270456
143,Wasserfest,"2109 Lockheed Road, Galveston",POINT (-94.85257 29.2706189),29.2706189,-94.85257,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
144,Boardroom bar,"63rd Rear Street, Galveston",POINT (-94.8303846 29.2667624),29.2667624,-94.8303846,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
145,Pelican and the Shark,"6101 Seawall Boulevard Suite 2, Galveston",POINT (-94.8252111 29.2649278),29.2649278,-94.8252111,0,0.0036023934546342653,0,1,1,1,0,0,0.3601190476190476,7.223840488692729
146,Pizza Hut,"4908C Seawall Boulevard, Galveston",POINT (-94.81559089999999 29.273596),29.273596,-94.81559089999999,1,0.037489314934668456,0,1,1,1,1,1,0.3630952380952381,16.763679791125142
147,Jack in the Box,"5028 Broadway Avenue J, Galveston",POINT (-94.8237678 29.2920741),29.2920741,-94.8237678,1,0.07735987300036634,0,1,1,1,1,1,0.3601190476190476,16.797597968238463
148,Domino's Pizza,"2108 Broadway Avenue J, Galveston",POINT (-94.7899961 29.30086929999999),29.30086929999999,-94.7899961,1,0.0334595188667725,0,1,1,1,1,1,0.3601190476190476,16.753697614104865
149,Jimmy John's,"102-B Kempner Street, Galveston",POINT (-94.79313069999999 29.3082998),29.3082998,-94.79313069999999,0,0.01160092807424594,0,1,1,1,1,1,0.3601190476190476,11.731839023312341
150,Domino's Pizza,"2705 61st Street Ste E, Galveston",POINT (-94.8297626 29.2718422),29.2718422,-94.8297626,1,0.03168885089754549,0,1,1,1,1,1,0.3601190476190476,16.75192694613564
151,Jack in the Box,"2300 61st Street, Galveston",POINT (-94.83180779999999 29.27607),29.27607,-94.83180779999999,1,0.07418488215899377,0,1,1,1,1,1,0.21428571428571427,16.502756310730422
152,Little Caesars Pizza,"2806 61st Street, Galveston",POINT (-94.8282943 29.2711207),29.2711207,-94.8282943,0,0.054768592013676884,0,1,1,1,1,1,0.47916666666666663,12.01310192534701
153,Jack in the Box,"920 Seawall Boulevard, Galveston",POINT (-94.7758676 29.3010669),29.3010669,-94.7758676,1,0.06172914885822445,0,1,1,1,1,1,0.3601190476190476,16.781967244096318
154,Easy2GoMeals.com,"4417 Avenue S Suite A, Galveston",POINT (-94.81218969999999 29.2802923),29.2802923,-94.81218969999999,0,0.0004274026132616925,0,1,1,1,1,1,0.3601190476190476,11.720665497851357
155,Sharky's Tavern,"504 25th Street, Galveston",POINT (-94.79533459999999 29.3037598),29.3037598,-94.79533459999999,0,0.04524361948955916,0,1,1,1,1,1,0.3601190476190476,11.765481714727654
156,The Burger Den,"1410 Seawall Boulevard, Galveston",POINT (-94.7805175 29.2965973),29.2965973,-94.7805175,0,0.0,0,1,1,1,0,1,0.3601190476190476,10.220238095238095
157,It's Just Wings,"500 Seawall Boulevard #100, Galveston",POINT (-94.77216399999999 29.30602),29.30602,-94.77216399999999,0,0.000854805226523385,0,1,1,1,1,1,0.3601190476190476,11.721092900464619
158,Circle K,"6902 Seawall Boulevard, Galveston",POINT (-94.8343699 29.2626272),29.2626272,-94.8343699,1,0.0024423006472096714,0,1,1,1,1,1,0.3601190476190476,16.722680395885305
159,Golden Corral Buffet & Grill,"6200 Seawall Boulevard, Galveston",POINT (-94.8282526 29.2660613),29.2660613,-94.8282526,0,0.28074245939675174,0,1,1,1,1,1,0.3601190476190476,12.000980554634847
160,Whataburger,"528 University Boulevard, Galveston",POINT (-94.77360039999999 29.30916890000001),29.30916890000001,-94.77360039999999,0,0.1434851630235682,0,1,1,1,1,1,1.0,13.143485163023568
161,Whataburger,"6327 Stewart Road, Galveston",POINT (-94.8321098 29.2746342),29.2746342,-94.8321098,0,0.22640126999633656,0,1,1,1,1,1,0.3601190476190476,11.946639365234432
162,Waffle House,"2825 1/2 61st Street, Galveston",POINT (-94.8276781 29.2682757),29.2682757,-94.8276781,0,0.14751495909146417,0,1,1,1,1,1,0.3601190476190476,11.867753054329558
163,Hunt Brother Pizza,"8910 Seawall Boulevard, Galveston",POINT (-94.8532616 29.2517957),29.2517957,-94.8532616,0,6.105751618024179e-05,0,1,1,1,1,1,0.3601190476190476,11.720299152754276
164,Peking Buffet,"6125 Central City Boulevard, Galveston",POINT (-94.82845050000002 29.2687959),29.2687959,-94.82845050000002,0,0.051715716204664794,0,1,1,1,1,1,0.3601190476190476,11.77195381144276
165,STINGS℠,"2028 The Strand, Galveston",POINT (-94.79196859999999 29.3081264),29.3081264,-94.79196859999999,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
166,Galveston Snack Shack,"1020 Seawall Boulevard, Galveston",POINT (-94.7765677 29.3001141),29.3001141,-94.7765677,0,0.00018317254854072538,0,1,1,1,1,1,0.3601190476190476,11.720421267786636
167,Brew Station,Galveston,POINT (-94.78957679999999 29.28523709999999),29.28523709999999,-94.78957679999999,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
168,Galveston Primetime,"8902 Seawall Boulevard, Galveston",POINT (-94.8542107 29.2530127),29.2530127,-94.8542107,0,0.07882525338869215,0,1,1,1,0,0,0.3601190476190476,7.299063348626786
169,Moody Gardens 3D Theater,"1 Hope Boulevard, Galveston",POINT (-94.8519352 29.2754026),29.2754026,-94.8519352,0,0.006899499328367322,0,1,1,1,0,0,0.3601190476190476,7.227137594566463
170,Spongebob SubPants Adventure,"1 Hope Boulevard, Galveston",POINT (-94.8537346 29.2759333),29.2759333,-94.8537346,0,0.0009769202588838686,0,1,1,1,0,0,0.3601190476190476,7.221215015496979
171,Pleasure Pier 5D Theater Ride,"2424 Seawall Boulevard, Galveston",POINT (-94.79001129999999 29.28896259999999),29.28896259999999,-94.79001129999999,0,0.005495176456221761,0,1,1,1,0,0,0.3601190476190476,7.225733271694317
172,Oppe Elementary School,"2915 81st Street, Galveston",POINT (-94.85022839999999 29.263423),29.263423,-94.85022839999999,0,0.0006105751618024178,0,1,1,1,0,0,0.2232142857142857,6.947039146590374
173,Satori Elementary School,"2503 Sealy Avenue, Galveston",POINT (-94.7948246 29.30017),29.30017,-94.7948246,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
174,Burnet Elementary School,"5501 Avenue S, Galveston",POINT (-94.8240831 29.276497),29.276497,-94.8240831,0,0.00024423006472096715,0,1,1,1,0,0,0.3601190476190476,7.220482325302816
175,Alamo Elementary School,"5200 Avenue North 1/2, Galveston",POINT (-94.8235596 29.2864649),29.2864649,-94.8235596,0,6.105751618024179e-05,0,1,1,1,0,0,0.3601190476190476,7.220299152754276
176,Odyssey Academy Galveston,"2412 61st Street, Galveston",POINT (-94.8293726 29.275633),29.275633,-94.8293726,0,0.0024423006472096714,0,1,1,1,0,0,0.3601190476190476,7.2226803958853045
177,Holy Family Catholic School,"2601 Ursuline Street, Galveston",POINT (-94.793756 29.294033),29.294033,-94.793756,0,0.0010379777750641104,0,1,1,1,0,0,0.3601190476190476,7.2212760730131595
178,Ambassadors Preparatory Academy,"5001 Avenue U, Galveston",POINT (-94.818203 29.274333),29.274333,-94.818203,0,0.000854805226523385,0,1,1,1,0,0,0.3601190476190476,7.221092900464619
179,LA Morgan Elementary School,"1410 37th Street, Galveston",POINT (-94.8059162 29.2920332),29.2920332,-94.8059162,0,0.0001221150323604836,0,1,1,1,0,0,0.3601190476190476,7.220360210270456
180,Trinity Episcopal School,"720 23rd Street Rear, Galveston",POINT (-94.7921866 29.30250509999999),29.30250509999999,-94.7921866,0,0.00018317254854072538,0,1,1,1,0,0,0.3601190476190476,7.2204212677866355
181,Parker Elementary School,"6802 Jones Drive, Galveston",POINT (-94.8390199 29.2734241),29.2734241,-94.8390199,0,0.0004884601294419343,0,1,1,1,0,0,0.3601190476190476,7.220726555367537
182,Rosenberg Elementary School,"721 10th Street, Galveston",POINT (-94.7785359 29.3060557),29.3060557,-94.7785359,0,0.0007326901941629015,0,1,1,1,0,0,0.3601190476190476,7.220970785432257
183,Walgreens,"2501 61st Street, Galveston",POINT (-94.8313075 29.274969),29.274969,-94.8313075,0,0.006227866650384662,0,1,1,1,0,1,0.3601190476190476,10.22646596188848
184,Walgreens,"308 Seawall Boulevard, Galveston",POINT (-94.770623 29.3078975),29.3078975,-94.770623,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
185,Harborside Food Mart,"8220 Harborside Drive, Galveston",POINT (-94.8635456 29.2874585),29.2874585,-94.8635456,0,0.001953840517767737,0,1,1,1,0,1,0.3601190476190476,10.222191935755863
186,On the Run,"4427 Broadway Avenue J, Galveston",POINT (-94.8167646 29.293301),29.293301,-94.8167646,0,0.0,0,1,1,1,0,1,0.3601190476190476,10.220238095238095
187,Murphy USA,"6810 Seawall Boulevard, Galveston",POINT (-94.83364 29.26315),29.26315,-94.83364,0,0.0060446941018439376,0,1,1,1,0,1,0.3601190476190476,10.226282789339939
188,Texaco Galveston,"1928 Broadway Avenue J, Galveston",POINT (-94.7883262 29.301321),29.301321,-94.7883262,0,0.0007937477103431433,0,1,1,1,0,1,0.3601190476190476,10.221031842948438
189,Texaco,"6101 Broadway Street, Galveston",POINT (-94.8380791 29.2879576),29.2879576,-94.8380791,0,0.0012211503236048357,0,1,1,1,0,1,0.3601190476190476,10.2214592455617
190,Chevron,"2502 45th Street, Galveston",POINT (-94.8124706 29.2801474),29.2801474,-94.8124706,0,0.0001221150323604836,0,1,1,1,0,1,0.3601190476190476,10.220360210270456
191,Tiki Food Mart,"200 Tiki Drive, Galveston",POINT (-94.90395649999999 29.302725),29.302725,-94.90395649999999,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
192,Island Food Mart,"8224 Harborside Drive, Galveston",POINT (-94.863742 29.2868953),29.2868953,-94.863742,0,0.0,0,1,1,1,0,1,0.8154761904761905,11.130952380952381
193,Dollar General,"14322 Termini-San Luis Pass Road, Galveston",POINT (-94.94879569999999 29.2006851),29.2006851,-94.94879569999999,0,0.03309317376969105,0,1,1,1,0,1,0.3601190476190476,10.253331269007786
194,Dollar General,"2415 69th Street b, Galveston",POINT (-94.83905569999999 29.2713435),29.2713435,-94.83905569999999,0,0.03932104042007571,0,1,1,1,0,1,0.5416666666666666,10.62265437375341
195,Chevron,"17523 Farm to Market Road 3005, Galveston",POINT (-94.9858486 29.1748447),29.1748447,-94.9858486,0,0.000305287580901209,0,1,1,1,0,1,0.3601190476190476,10.220543382818995
196,Seasons Food Mart,"2701 Broadway Avenue J, Galveston",POINT (-94.79679949999999 29.2984014),29.2984014,-94.79679949999999,0,0.0038466235193552324,0,1,1,1,0,1,0.3601190476190476,10.22408471875745
197,CVS,"2326 61st Street, Galveston",POINT (-94.8307695 29.2762064),29.2762064,-94.8307695,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
198,7 Days Food Store,"3428 Seawall Boulevard, Galveston",POINT (-94.80056549999999 29.2820312),29.2820312,-94.80056549999999,0,0.000305287580901209,0,1,1,1,0,1,0.3601190476190476,10.220543382818995
199,Merco Supermarket,"2203 45th Street, Galveston",POINT (-94.8137692 29.282635),29.282635,-94.8137692,0,0.0009158627427036268,0,1,1,1,0,1,0.3601190476190476,10.221153957980798
200,Food Mart,"6101 Broadway Street, Galveston",POINT (-94.8380339 29.287939),29.287939,-94.8380339,0,0.00018317254854072538,0,1,1,1,0,1,0.3601190476190476,10.220421267786636
201,Valero,"3825 Broadway Avenue J, Galveston",POINT (-94.8099404 29.2949705),29.2949705,-94.8099404,0,0.0007326901941629015,0,1,1,1,0,1,0.3601190476190476,10.220970785432257
202,"Dr. Kelly L. Scott, MD","301 University Boulevard, Galveston",POINT (-94.7758738 29.3107498),29.3107498,-94.7758738,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
203,Ball High School,"4115 Avenue O, Galveston",POINT (-94.8115993 29.2873747),29.2873747,-94.8115993,0,0.0015874954206862866,0,1,1,1,0,0,0.3601190476190476,7.221825590658781
204,Saint Marys School,Galveston,POINT (-94.78991359999999 29.3037745),29.3037745,-94.78991359999999,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
205,O'Connell College Preparatory School,"1320 23rd Street Rear, Galveston",POINT (-94.790227 29.2971155),29.2971155,-94.790227,0,0.00024423006472096715,0,1,1,1,0,0,0.3601190476190476,7.220482325302816
206,Walk on Water Yoga,"14302 Stewart Road, Galveston",POINT (-94.949243 29.207382),29.207382,-94.949243,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
207,Weis Middle School,"7100 Stewart Road, Galveston",POINT (-94.83880359999999 29.265021),29.265021,-94.83880359999999,0,0.0015264379045060448,0,1,1,1,0,0,0.3601190476190476,7.221764533142601
208,Chance 2 Grow Childcare,"5736 Avenue R, Galveston",POINT (-94.827944 29.27820700000001),29.27820700000001,-94.827944,0,0.0006105751618024178,0,1,1,1,0,0,0.3601190476190476,7.2208486703998975
209,AIM College & Career Prep,"5200 Avenue North 1/2, Galveston",POINT (-94.8234179 29.2865142),29.2865142,-94.8234179,0,0.0001221150323604836,0,1,1,1,0,0,0.3601190476190476,7.220360210270456
210,A is for Apple Childcare & Learning Center,"721 35th Street, Galveston",POINT (-94.80666939999999 29.2984164),29.2984164,-94.80666939999999,0,0.0007937477103431433,0,1,1,1,0,0,0.3601190476190476,7.221031842948438
211,Seibel Student Services Center,"3030 Texas Clipper Road, Galveston",POINT (-94.8176582 29.3161553),29.3161553,-94.8176582,0,0.0001221150323604836,0,1,1,1,0,0,0.3601190476190476,7.220360210270456
212,St Vincent's Episcopal,"2817 Postoffice Street, Galveston",POINT (-94.7997881 29.3025156),29.3025156,-94.7997881,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
213,Moody Early Childhood Center,"1110 21st Street, Galveston",POINT (-94.78858679999999 29.299381),29.299381,-94.78858679999999,0,0.0006105751618024178,0,1,1,1,0,0,0.3601190476190476,7.2208486703998975
214,Adventist School,"1628 Avenue M 1/2, Galveston",POINT (-94.7838299 29.2985509),29.2985509,-94.7838299,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
215,Central Middle School,"3014 Sealy Avenue, Galveston",POINT (-94.8014288 29.2990855),29.2990855,-94.8014288,0,0.0018317254854072536,0,1,1,1,0,0,0.22817460317460317,6.958180931834614
216,Health Initiatives Learning,"5301 Broadway Avenue J, Galveston",POINT (-94.8264955 29.2908013),29.2908013,-94.8264955,0,0.000305287580901209,0,1,1,1,0,0,0.23809523809523808,6.976495763771378
217,Childrens Coalition,"5127 Avenue U, Galveston",POINT (-94.8195425 29.27427849999999),29.27427849999999,-94.8195425,0,0.0,0,1,1,1,0,0,0.34226190476190477,7.184523809523809
218,Galveston ISD Softball Field,"3103 83rd Street, Galveston",POINT (-94.85007759999999 29.25891549999999),29.25891549999999,-94.85007759999999,0,6.105751618024179e-05,0,1,1,1,0,0,0.3601190476190476,7.220299152754276
219,Austin Middle School,"1514 Ursuline Street, Galveston",POINT (-94.7818738 29.2978521),29.2978521,-94.7818738,0,0.0007326901941629015,0,1,1,1,0,0,0.3601190476190476,7.220970785432257
220,A Green Earth Montessori,"6910 Yucca Drive, Galveston",POINT (-94.8390759 29.2707593),29.2707593,-94.8390759,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
221,ArtistBoat Kayak Launch,Galveston,POINT (-94.9326705 29.2219277),29.2219277,-94.9326705,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
222,The Haynes Institue Of Collaborative Studies,"8610 Seawall Boulevard, Galveston",POINT (-94.8503824 29.253355),29.253355,-94.8503824,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
223,Grete Oppe School,"2915 81st Street, Galveston",POINT (-94.85020829999999 29.2634489),29.2634489,-94.85020829999999,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
224,Sea Side Christian Academy,"6107 Broadway Street, Galveston",POINT (-94.838438 29.2877355),29.2877355,-94.838438,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
225,Student Alternative Instructional Learning Center,Galveston,POINT (-94.8244564 29.2777634),29.2777634,-94.8244564,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
226,Kiddie Kampus,"4627 Avenue Q 1/2, Galveston",POINT (-94.8156001 29.2822247),29.2822247,-94.8156001,0,6.105751618024179e-05,0,1,1,1,0,0,0.3273809523809524,7.154822962278086
227,Galveston Alternative School,Galveston,POINT (-94.81352960000001 29.28968159999999),29.28968159999999,-94.81352960000001,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
228,the Galveston Island Swim Team,"4115 Avenue O, Galveston",POINT (-94.81163149999999 29.28733699999999),29.28733699999999,-94.81163149999999,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
229,Swim Lessons,"4115 Avenue O, Galveston",POINT (-94.81163149999999 29.28733699999999),29.28733699999999,-94.81163149999999,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
230,SCOTT BUILDING,"4116 Avenue North 1/2, Galveston",POINT (-94.8115024 29.2895624),29.2895624,-94.8115024,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
231,Scott Collegiate Academy,"4068 Avenue North 1/2, Galveston",POINT (-94.8111174 29.2894027),29.2894027,-94.8111174,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
232,Upward Hope Academy,"3301 Church Street, Galveston",POINT (-94.8049977 29.3004031),29.3004031,-94.8049977,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
233,Spoor Field,Galveston,POINT (-94.8102717 29.2855238),29.2855238,-94.8102717,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
234,Broadway Shopping Center,"Broadway St &, 60th Street, Galveston",POINT (-94.83499510000001 29.2898668),29.2898668,-94.83499510000001,0,0.010379777750641103,0,1,1,1,0,0,0.3601190476190476,7.230617872988736
235,Galvez Shopping Center,"6228 Broadway Street, Galveston",POINT (-94.8410552 29.290072),29.290072,-94.8410552,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
236,Old Galveston Square,"2211 The Strand, Galveston",POINT (-94.7938482 29.3069536),29.3069536,-94.7938482,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
237,Campeche Cove Shopping Center,"3802 Cove View Boulevard, Galveston",POINT (-94.8678247 29.2446394),29.2446394,-94.8678247,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
238,Plaza on Galveston Island,"6303-6327 Stewart Road, Galveston",POINT (-94.8327132 29.2743735),29.2743735,-94.8327132,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
239,Village One Town Center I Llc,"1625 East Beach Drive #2A, Galveston",POINT (-94.7502203 29.3195771),29.3195771,-94.7502203,0,0.0007326901941629015,0,1,1,1,0,0,0.30357142857142855,7.107875547337019
240,Cajun Greek,"2226 61st St Galveston, TX 77551",POINT (-94.8316408 29.2769392),29.2769392,-94.8316408,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
241,Shrimp N Stuff,"3901 Ave O Galveston, TX 77550",POINT (-94.80844 29.28874),29.28874,-94.80844,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
242,Gypsy Joynt,"6105 Stewart Rd Galveston, TX 77551",POINT (-94.83164758225018 29.274172387748465),29.274172387748465,-94.83164758225018,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
243,Seahorse Grill,"3802 Cove View Blvd Ste C Galveston, TX 77554",POINT (-94.86803805979805 29.24448719077595),29.24448719077595,-94.86803805979805,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
244,Bronco Burritos,"4917 Broadway St Galveston, TX 77551",POINT (-94.82237832016597 29.291765642905766),29.291765642905766,-94.82237832016597,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
245,Jimmy's on the Pier,"9001 Seawall Blvd Galveston, TX 77554",POINT (-94.85324 29.25064),29.25064,-94.85324,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
246,Viet Cajun,"8910 Seawall Blvd Ste E Galveston, TX 77554",POINT (-94.85317 29.25173),29.25173,-94.85317,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
247,Sugar Bean Coffee and Cream,"11 Evia Main Ste 101 Galveston, TX 77554",POINT (-94.870235 29.2613716),29.2613716,-94.870235,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
248,Soul 2 Soul Cafe,"5300 Broadway Ave J Galveston, TX 77551",POINT (-94.82633813800247 29.290994381217008),29.290994381217008,-94.82633813800247,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
249,Yamato Japanese Restaurant,"2104 61st St Galveston, TX 77551",POINT (-94.8321044 29.2779048),29.2779048,-94.8321044,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
250,Number 13,"7809 Broadway St Galveston, TX 77554",POINT (-94.85752 29.28501),29.28501,-94.85752,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
251,Rita's Italian Ice,"6026 Seawall Blvd Ste E Galveston, TX 77551",POINT (-94.82605 29.26708),29.26708,-94.82605,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
252,Salsas Mexican Restaurant,"4604 Seawall Blvd Galveston, TX 77551",POINT (-94.811806 29.27548),29.27548,-94.811806,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
253,Papa's Pizza,"4400 Seawall Blvd Galveston, TX 77550",POINT (-94.80952 29.2765),29.2765,-94.80952,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
254,Pho Tai,"3728 Broadway Galveston, TX 77550",POINT (-94.80908 29.29598),29.29598,-94.80908,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
255,Sapori Ristorante,"7611 Stewart Rd Galveston, TX 77551",POINT (-94.84119 29.25922),29.25922,-94.84119,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
256,Yanni’s Gyros And Kebabs,"8027 Harborside Dr Galveston, TX 77554",POINT (-94.8627 29.28896),29.28896,-94.8627,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
257,Grotto Ristorante,"5222 Seawall Blvd Galveston, TX 77551",POINT (-94.818427 29.272606),29.272606,-94.818427,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
258,Moody Gardens,"1 Hope Blvd Galveston, TX 77554",POINT (-94.851790279908 29.275347609953),29.275347609953,-94.851790279908,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
259,Leon's World's Finest BBQ,"5427 Broadway St Galveston, TX 77551",POINT (-94.8283999 29.29022044472176),29.29022044472176,-94.8283999,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
260,Mario's Pizza,"13708 Termini-san Luis Pass Rd Galveston, TX 77554",POINT (-94.9373606 29.2082758),29.2082758,-94.9373606,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
261,Magic Carpet Golf,"9030 Seawall Blvd Galveston, TX 77554",POINT (-94.8545074462891 29.2510547637939),29.2510547637939,-94.8545074462891,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
262,Landry's Prime Seafood & Steaks,"5310 Seawall Blvd Galveston, TX 77551",POINT (-94.8202316880881 29.270735202849),29.270735202849,-94.8202316880881,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
263,Seawall Coffee Company,"3802 Cove View Blvd Galveston, TX 77554",POINT (-94.8678233612548 29.244638725096042),29.244638725096042,-94.8678233612548,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
264,Darlene's Shrimp Shack,"1727 61st St Galveston, TX 77551",POINT (-94.8343124389648 29.281213760376),29.281213760376,-94.8343124389648,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
265,Teaside Tapioca,"4702 Seawall Blvd Galveston, TX 77551",POINT (-94.8132018030099 29.2741856735096),29.2741856735096,-94.8132018030099,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
266,Nate's West End,"17515 Termini-San Luis Pass Rd Galveston, TX 77554",POINT (-94.9850769042969 29.175256729126),29.175256729126,-94.9850769042969,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
267,Cafe Canela Restaurant,"6105 Stewart Rd ste C Galveston, TX 77551",POINT (-94.8309314 29.2743245),29.2743245,-94.8309314,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
268,Shearn's Seafood and Prime Steaks,"7 Hope Blvd Galveston, TX 77554",POINT (-94.8504638671875 29.270826769182),29.270826769182,-94.8504638671875,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
269,Los Patrones,"4901 Broadway Ave Ste J Galveston, TX 77551",POINT (-94.82201358220902 29.29188137221802),29.29188137221802,-94.82201358220902,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
270,The Steakhouse,"5222 Seawall Blvd Galveston, TX 77551",POINT (-94.818467 29.272365),29.272365,-94.818467,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
271,Lil' Buffalo Grille,"13 Evia Main Galveston, TX 77554",POINT (-94.87064057468163 29.261107475744403),29.261107475744403,-94.87064057468163,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
272,Mi Abuelitas,"1728 45th St Galveston, TX 77550",POINT (-94.8146667480469 29.2866268157959),29.2866268157959,-94.8146667480469,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
273,Mario's Ristorante,"2202 61st St Galveston, TX 77551",POINT (-94.8315 29.27708),29.27708,-94.8315,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
274,Waterman's Restaurant,"14302 Stewart Rd Galveston, TX 77554",POINT (-94.9492416381836 29.2073822021484),29.2073822021484,-94.9492416381836,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
275,Galveston Island State Park,"14901 Fm 3005 Galveston, TX 77554",POINT (-94.9545979499817 29.1940825995389),29.1940825995389,-94.9545979499817,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
276,Tortuga Mexican Kitchen,"6010 Seawall Blvd Galveston, TX 77551",POINT (-94.8255920410156 29.2674884796143),29.2674884796143,-94.8255920410156,0,0.0,0,1,1,1,0,0,0.3601190476190476,7.220238095238095
