Name,Latitude,Longitude,Category
Ross Dress for Less,19.70129949999999,-155.0639553,clothing_store
T.J. Maxx,19.6974554,-155.0643014,department_store
Frank's Foods Inc,19.6812768,-155.1001988,store
Holmes' Sweet Home Bed and Breakfast,19.7097013,-155.1243839,lodging
Ernest Bowen de Silva Elementary School,19.71058859999999,-155.1146087,primary_school
"Dr. Jan L. Houser, MD",19.717876,-155.115532,doctor
Kaiser Permanente Medical Care: White George MD,19.7177543,-155.1155428,doctor
Kaiser Permanente Hilo Clinic,19.717724,-155.1155328,health
Hilo Medical Center: Kumashiro Kent K MD,19.7177658,-155.1131976,doctor
"Dr. Ronald Voit, MD",19.717876,-155.115532,doctor
Juro Kevin E MD,19.7177658,-155.1131976,doctor
Do Douglas D MD,19.7177658,-155.1131976,doctor
Chaung Danny K DO,19.718234,-155.112991,doctor
"Eileen G. Walko, MD",19.7179728,-155.1155717,doctor
Hilo Medical Center,19.7182136,-155.11293,hospital
Kallingal George S MD,19.718234,-155.112991,doctor
"Dr. Morris L. Rivera, MD",19.718234,-155.112991,doctor
"Dr. Thomas P. Jimenez, MD",19.7179262,-155.1155741,doctor
"Dr. Marie Aube, MD",19.7182454,-155.1127462,doctor
"Dr. Robin A. Edwards, MD",19.7182454,-155.1127462,doctor
"Dr. Kathleen H. Katt, MD",19.7182454,-155.1127462,doctor
Akolea Plantation Estates,19.7033333,-155.1344444,neighborhood
Kaumana Caves Inn,19.6916611,-155.1234444,lodging
Hilo Vacation Rental,19.705711,-155.1113553,lodging
Old Hawaiian Bed & Breakfast,19.716838,-155.123277,lodging
Haleloke B&B,19.7016961,-155.1333842,lodging
Lopaka's Family Lodge,19.7120342,-155.1249753,lodging
Kaumana Caves,19.6869083,-155.1308393,tourist_attraction
Boiling Pots,19.71498189999999,-155.1312219,tourist_attraction
Baskin-Robbins,19.6900733,-155.0662458,bakery
KTA Super Stores - Puainako,19.6942432,-155.0668783,grocery_or_supermarket
Del Rio's Cafe & Catering,19.6911769,-155.0704925,cafe
Jack in the Box,19.6925743,-155.0664425,meal_delivery
5-Spice,19.6932176,-155.0685993,restaurant
Ling's Chop Suey House,19.6916453,-155.0671311,restaurant
Hilo Rice Noodle Soup,19.6905928,-155.0702438,restaurant
Fairway Grill,19.6747217,-155.0767811,restaurant
Poly Feng Yuan,19.6843872,-155.069931,restaurant
Kandi's Drive Inn,19.6848018,-155.069519,restaurant
Hilo Grinds,19.6905078,-155.070508,meal_takeaway
Hiro's Place,19.6933669,-155.0667342,restaurant
"Minit Stop Hilo - Puainako - Fried Chicken, Convenience Store and Gas Station",19.6955816,-155.0665213,convenience_store
Kela Ohana Reunion,19.6935497,-155.0642812,night_club
Beltone Hearing Aid Center,19.6911949,-155.0665061,health
Jeans Warehouse,19.696771,-155.063642,clothing_store
Life Care Center of Hilo,19.68367,-155.09512,health
Rent-A-Center,19.6909625,-155.0668529,furniture_store
Tag-It Signs,19.6796432,-155.0764012,store
The Independent Hawaii Surveyors,19.68879,-155.0691136,point_of_interest
C & S Construction Co,19.6856149,-155.0688701,general_contractor
Hawaii Island Drafting,19.688451,-155.077028,point_of_interest
Living Waters Assembly of God,19.6897737,-155.0707501,church
Hawaii Land Realty Corporation,19.6851213,-155.065821,real_estate_agency
Natural Beauty & Facial Salon,19.683428,-155.082296,beauty_salon
Jenco Pacific Inc.,19.6855484,-155.0695383,general_contractor
CollegeWalk,19.6771121,-155.0643468,lodging
Ohana Fuels Hilo Puainako - Gas Station,19.695604,-155.0663285,gas_station
Aloha Petroleum,19.6843122,-155.0694263,gas_station
Waiakea Shell Food Mart,19.6842192,-155.069566,gas_station
Cal's Union Services,19.6946533,-155.0665059,gas_station
Sack N Save Puainako,19.6920361,-155.0670067,grocery_or_supermarket
Shaka Shak Guest House Hilo Bay,19.689787,-155.071496,real_estate_agency
Shaka Shak Studios,19.6901259,-155.0716266,real_estate_agency
Hawaiian Ohana Home,19.6737042,-155.0885703,lodging
Hotel hilo,19.6897898,-155.0715015,lodging
Pana'ewa Park,19.69217,-155.061891,park
Pa'ina buffet nani mau,19.6723315,-155.0542743,restaurant
Nani Mau Restaurant & Garden,19.67223199999999,-155.0541774,point_of_interest
Berean Bible Church,19.6687051,-155.0522502,church
Mountain Meadows Inc,19.667662,-155.0489289,point_of_interest
Kua O Ka Lā,19.6721161,-155.0554324,school
Island Style Homes,19.682725,-155.057517,general_contractor
Overcoming Faith Center,19.6720991,-155.0548728,church
W T Painting,19.6666425,-155.0585475,painter
Floral Resources/Hawaii Inc,19.686467,-155.061895,florist
Oceanic Institute Feed Mill,19.6581383,-155.050064,point_of_interest
Doctor420hawaii LLC,19.691073,-155.061356,health
Soka Gakkai Intl-USA,19.6736716,-155.0492799,point_of_interest
"Dean Guida, D.C.",19.68007519999999,-155.0673445,health
Garden Center at The Home Depot,19.69813749999999,-155.0583583,furniture_store
The House Hilo,19.6871431,-155.0662976,church
Home Services at The Home Depot,19.6981236,-155.0590785,point_of_interest
Tool & Truck Rental Center at The Home Depot,19.6981274,-155.0590775,point_of_interest
Pro Desk at The Home Depot,19.69812749999999,-155.0590818,store
Compact Power Equipment Rental,19.698318,-155.059087,point_of_interest
CVS,19.695884,-155.0618371,drugstore
Aumakua Gardens,19.6748976,-155.065675,park
CVS Photo,19.6958926,-155.0618693,electronics_store
"Nicole T. Tanigawa, MT",19.667064,-155.053774,point_of_interest
Panaewa Foliage,19.6595109,-155.047441,point_of_interest
Rapture Massage & Skin Spa LLC,19.667064,-155.053774,point_of_interest
Laupahoehoe Congreational Church,19.6775436,-155.0435943,church
East Side Sod Croppers,19.6758512,-155.0491709,general_contractor
Hele-On Bus/Mass Transit Agency Maintenance Yard,19.6897361,-155.0421976,point_of_interest
Hilo Oval Tack,19.6765324,-155.0281274,point_of_interest
Hilo Go Kart Track,19.675038,-155.0273107,point_of_interest
Hilo Drag Strip,19.6764744,-155.0265115,point_of_interest
"Island Veterinary Center, LLC",19.6694717,-155.0497731,veterinary_care
Wai Ola Swim School,19.686164,-155.051729,point_of_interest
Geo' Co Inc,19.6722978,-155.052263,electrician
302 Mamaki Street,19.667662,-155.0489289,general_contractor
"Big Island Container Sales & Rentals, LLC",19.6698367,-155.0527179,point_of_interest
Malama Park,19.6666503,-155.0522065,park
Mauna Kea Orchids,19.6842759,-155.14615,point_of_interest
Aero Instrument,19.6794598,-155.1624486,home_goods_store
Hawai’i AgriTourism Association,19.6839211,-155.144046,point_of_interest
Mental Health Kokua,19.684212,-155.142567,health
"Jordyn's Pets & Plants, LLC",19.6852839,-155.1397228,pet_store
Discover Float Hawaii,19.6860868,-155.141951,spa
3T Cleaning,19.678937,-155.1608369,point_of_interest
Orchid Isle Rain Gutters,19.6779325,-155.1617131,point_of_interest
R T's Plumbing Inc,19.6776632,-155.1645673,plumber
The hide away home,19.6766664,-155.1630041,point_of_interest
Malulani Ranch,19.6738698,-155.1581807,campground
Wassie's Trucking LLC,19.6868204,-155.1760375,moving_company
Kaumana Cemetery,19.6841711,-155.1486456,cemetery
Kaumana City Nolemana St,19.683194,-155.178,transit_station
Kaumana City Pakelekia Street at Nolemana St,19.68592259999999,-155.1791274,transit_station
Penny Chu,19.6872488,-155.1798364,church
Care Tech,19.6839185,-155.1456719,point_of_interest
Big Island Gallery,19.6847896,-155.1807786,art_gallery
Big Island Real Estate Media,19.6847779,-155.1808185,point_of_interest
Hawaiian Body Products,19.6528018,-155.1089861,beauty_salon
Waiakea Uka Gym,19.6657122,-155.1066586,gym
Agricultural Research Stations,19.6336145,-155.0891018,university
New Hope Hilo Hawaii,19.6697108,-155.1077602,church
Inouye Electric LLC,19.667183,-155.100502,electrician
J T Smith Construction LLC,19.6724714,-155.1094503,general_contractor
National Clonal Germplasm,19.6449098,-155.0809702,point_of_interest
"Cape Project Management, Inc.",19.6728421,-155.0999745,point_of_interest
Moke's Electric,19.666524,-155.0998899,electrician
Hale Aloha Nazarene School,19.6767683,-155.1048136,school
Ainaola Mart,19.6657922,-155.1049445,convenience_store
"Pacific Grower Supplies, Inc",19.64676,-155.119998,point_of_interest
Menino Farms,19.652342,-155.114889,point_of_interest
Fix Yer Stuff,19.6389868,-155.1276046,point_of_interest
HK Landclearing and Tree Removal Svc. LLC,19.646587,-155.128617,point_of_interest
Faithful mobile notary LLC,19.6368399,-155.1288704,finance
L V Waste Inc,19.6587244,-155.1105289,point_of_interest
Novelty Greens,19.656923,-155.123608,point_of_interest
Mountain View,19.5305612,-155.131581,locality
Haumea Bag Co - Hawaiian Handbags & Accessories,19.6590396,-155.1105887,store
Big Island Paving Co,19.654883,-155.127112,general_contractor
TASHA OHANA ANIMAL SANCTUARY,19.65458899999999,-155.101589,point_of_interest
C Dakujaku Contracting,19.660251,-155.121353,general_contractor
Designs by Riko,19.657538,-155.101205,jewelry_store
Hilo Kennels,19.6627777,-155.1170101,point_of_interest
Sanborn General Contracting Inc,19.6413381,-155.1353564,general_contractor
House of Light,19.658056,-155.1315658,health
Marhysa's Taxi & Island Tours,19.661024,-155.128428,point_of_interest
"Hoses By Landis, Llc",19.6582009,-155.097545,point_of_interest
Hawaii Keiki Rodeo Association,19.6659564,-155.1096899,point_of_interest
Waiakea Uka Park,19.665783,-155.106577,park
"Bobbie Morris, LicAc",19.6523545,-155.0910096,health
Shalom Baptist Church,19.6661932,-155.1056765,point_of_interest
INDEEP DIVING,19.6659072,-155.0985563,point_of_interest
Yip Ohana Aina,19.67185,-155.1057383,lodging
Haihai Street @ Kupulau Road,19.672056,-155.105694,transit_station
"K & R Electric, LLC",19.6618921,-155.0886121,electrician
Takemoto-Chock Naomi PHD,19.6650649,-155.091156,health
Hawaii Chimney & Vent,19.6702722,-155.0980221,home_goods_store
Waiakea Forest Reserve,19.6145575,-155.1255941,park
LOKAHI SQUARE,19.6729493,-155.1039293,school
Hiwas hale,19.6658036,-155.090819,point_of_interest
De Sa's Plumbing,19.6663229,-155.09135,plumber
Jacky Waiau Oil Paintings,19.67244999999999,-155.099739,point_of_interest
Waiakea Research Station,19.6435745,-155.0803,point_of_interest
Island Wide Trucking,19.6674996,-155.0900733,moving_company
Hilo Church of the Nazarene,19.6761316,-155.1058974,church
AutoFocus Detailing Hawaii,19.6730274,-155.0968222,point_of_interest
Esp Tax Services Inc,19.676106,-155.102966,accounting
Lloyd's Safety Training,19.676695,-155.10482,point_of_interest
Ohana Beauty Salon & Barber,19.67474,-155.098479,beauty_salon
Elisa Cabal Care Home,19.675489,-155.0992383,health
MTB Park,19.6303622,-155.0802767,park
Diversified AG Products Inc,19.6775606,-155.1028337,food
Parking lot,19.6687921,-155.1067196,premise
Hilo Medical Center Heliport,19.7184778,-155.1143653,airport
ヒロ国際空港,19.7214152,-155.0417123,airport
Straub Medical Center - Hilo Clinic,19.7158175,-155.0965672,doctor
Hilo Vet Center,19.71148489999999,-155.0791473,hospital
Yukio Okutsu Veterans State Home,19.7183653,-155.111971,hospital
VA Primary Care Clinic,19.7169153,-155.1133522,hospital
Ululani Medical Center,19.7166553,-155.0858126,hospital
KA WAENA LAPA'AU,19.7142178,-155.0966888,hospital
Women’s Health Specialists,19.7170747,-155.0981942,hospital
Neurology Clinic,19.7178414,-155.1128377,hospital
RYAN M MCKENZIE,19.7182454,-155.1127462,doctor
Hilo Bay Medical Clinic,19.7301366,-155.0879458,hospital
Traditional Chinese Medical Clge,19.7296375,-155.0649243,hospital
Urgent Care,19.6200001,-155.0422115,hospital
Longs Drugs,19.697369,-155.0633309,drugstore
Safeway Liquor,19.7006131,-155.0608225,liquor_store
Kadota Liquor,19.7168287,-155.0830818,liquor_store
Foodland Kea`au,19.6218862,-155.0409647,grocery_or_supermarket
Hilo Bottle Shop,19.7206349,-155.0836909,liquor_store
Francis Wong Stadium,19.7181057,-155.0677808,stadium
UHH Softball Field,19.6955039,-155.0824661,stadium
Ken Yamase Memorial Stadium,19.6984375,-155.0746875,stadium
Edith Kanakaole Multi-Purpose Stadium,19.7175786,-155.0661216,stadium
Walter Victor C K Baseball Complex,19.7201468,-155.0687079,stadium
Hale Kehau,19.7017484,-155.0827532,university
UH Hilo Conference Center,19.70184609999999,-155.0791607,university
Hawaiian EDventure,19.7012676,-155.0792472,travel_agency
Healing Oasis,19.7248628,-155.0915752,university
Intensive English Program,19.70399919999999,-155.0701242,university
4-H Youth Development Program,19.6962318,-155.0899181,university
College of Agri Forestry,19.699998,-155.0822389,university
School of Nursing,19.6996198,-155.0815133,university
Classroom Building,19.6996674,-155.0812375,university
School of Education,19.6999834,-155.0813294,university
"UH Hilo College Of Agriculture, Forestry, And Natural Resource Management",19.7002051,-155.0826752,university
Campus Center,19.70032119999999,-155.0807044,university
UH Hilo Cashier’s Office,19.70070519999999,-155.0799887,university
College of Business and Economics (CoBE),19.7011738,-155.0801149,university
Daniel K. Inouye College of Pharmacy,19.69923379999999,-155.0903547,university
Hawaii Community College Learning Center,19.7014408,-155.0806014,university
Panaewa Rainforest Zoo and Gardens,19.6552065,-155.0749077,zoo
Palace Theater,19.7243998,-155.0864394,movie_theater
Regal Prince Kuhio,19.697813,-155.06349,movie_theater
Kamehameha Elementary School,19.6089443,-155.0551348,primary_school
Hilo Union School,19.723041,-155.0916366,primary_school
Waiākeawaena Elementary School,19.68317559999999,-155.0681748,primary_school
St. Joseph Elementary School,19.7147358,-155.0835238,primary_school
Kamehameha Schools Hawaiʻi Campus,19.6091887,-155.0547051,secondary_school
Kaumana Elementary School,19.6865574,-155.1351105,primary_school
Connections Public Charter School,19.7253763,-155.0862744,secondary_school
Waiakea Elementary School,19.69493869999999,-155.0746393,primary_school
Keaukaha Elementary School,19.7284252,-155.0450368,primary_school
Chiefess Kapiʻolani Elementary School,19.7138994,-155.0783015,primary_school
E'Makaala School,19.7037609,-155.0813035,primary_school
Maunaloa Elementary School,19.7224911,-155.0919325,primary_school
Haʻaheo Elementary School,19.7444527,-155.0931197,primary_school
Hilo Intermediate School,19.7201922,-155.0958402,school
Pahoa Preschool,19.7174753,-155.0765877,school
JUMPSTART PRESCHOOL,19.7301202,-155.0903387,school
Guitar Lesson With The Creative Guitar,19.72259799999999,-155.0842948,electronics_store
Big Island Sports Academy,19.7074879,-155.0637942,school
Department of Education,19.7230912,-155.0929732,school
DKICP Pharmacy School,19.6980704,-155.0893028,school
Prometric Satellite Center,19.704053,-155.0699263,school
Big Island Guitars and Music Supply,19.710869,-155.075866,electronics_store
Saint Joseph High School,19.71399,-155.0844683,secondary_school
Na Mana Li'i,19.7252619,-155.0879681,school
Sean Luscombe,19.7248628,-155.0915752,school
PACT Head Start,19.7263181,-155.0871541,school
Youth Challenge Academy Hilo,19.7130503,-155.0510944,school
Urasenke Hilo Tea House,19.7257285,-155.0678983,school
Keaukaha Special Education,19.7284252,-155.0450368,school
Pacific Aquaculture & Coastal Resources Center (PACRC) University of Hawaiʻi at Hilo,19.7310082,-155.0474352,school
Balancing Monkey Yoga,19.7380939,-155.039599,school
Hilo Special Education,19.7201922,-155.0958402,school
A-Plus Program,19.6865574,-155.1351105,school
St Joseph Preschool,19.7151222,-155.0836473,school
Ke Ana La'ahana Public Charter School,19.7269591,-155.0438794,secondary_school
Joyland Preschool,19.7024819,-155.0777023,school
Waiakea Intermediate School,19.6949689,-155.0764353,school
Aha Punana Leo Inc,19.716601,-155.097997,school
Keaau,19.6233863,-155.0405077,locality
Hawaii Community College Children's Center,19.7012676,-155.0792472,university
Business ED & Tech,19.702267,-155.0800825,university
College Hall C,19.7032682,-155.0804363,university
College Hall B,19.7032682,-155.0798863,university
College Hall A,19.7034414,-155.0796113,university
Center for Community Engagement,19.7034002,-155.0793804,university
Pacific Internship Programs for Exploring Science,19.7035733,-155.0793804,university
Daniel Gallares,19.7044176,-155.0760549,doctor
"BJY Contracting-Residential Concrete Contractor,Roofing Installation Service Work,Construction",19.7159848,-155.0689442,roofing_contractor
United Hawaii College,19.7205154,-155.0887427,university
Paradise Performing Arts Center,19.726866,-155.087556,university
Sachin Gandhi Rahman,19.7179262,-155.1155741,doctor
Hilo Pagoda Hotel,19.72837849999999,-155.0638389,university
"University of Hawaii at Hilo, experimental ag farm",19.653193,-155.049533,university
Kaitlyn Issler,19.6199963,-155.0422644,university
Jillian Tyler,19.6206866,-155.0394603,university
Erin White,19.6206866,-155.0394603,university
The Inn at Kulaniapia Falls,19.723564,-155.134924,lodging
329 Kamehameha Ave Parking,19.72450809999999,-155.0850912,parking
Banyan Drive @ Grand Naniloa Hotel,19.7285732,-155.0650097,transit_station
Banyan Drive @ across Grand Naniloa Hotel,19.728422,-155.064857,transit_station
General Parking Lot,19.7020717,-155.0784885,parking
Gentry Subdivision Keo St,19.679235,-155.1413918,transit_station
Hale Kawehi Guesthouse,19.7120317,-155.0914199,real_estate_agency
Hilo Fine Art Center,19.6348278,-155.0495821,art_gallery
Kapiolani Street @ Lanikaula Street - Across from University of Hawai'i-Hilo,19.704466,-155.07942,transit_station
Kaumana City Ua Nahele Street,19.6816317,-155.1837231,transit_station
Kawili Street @ across Hawai'i Community College,19.70487199999999,-155.070719,transit_station
Parking lot,19.724665,-155.087296,premise
W. Kawili Street @ Waiakea High School,19.7014538,-155.076278,transit_station
Zone 6 Parking Lot,19.702573,-155.0815943,parking
