,Unnamed: 0.1,index,Unnamed: 0,yelp_id,Name,image_url,business_status,url,display_phone,user_ratings_total,category,rating,photos,price_level,hours,Latitude,Longitude,hour_type,Address,google_id,business_hours,business_hours_text,Name + Address,second_best_match,second_best_score,geometry,hours_open
315,315,315,409,,UH Hilo Lanikaula Street Parking Lot,,,,,,parking,,,,,19.7025639,-155.0844683,,Hilo,ChIJM8S04jdLUnkRUnFYF8tkyeQ,,,UH Hilo Lanikaula Street Parking LotHilo,Parking lotHilo,90,POINT (-155.0844683 19.7025639),
316,316,316,410,,Parking Lot Green Zone,,,,,,parking,,,,,19.70186,-155.0818956,,Hilo,ChIJQwwEcThLUnkR6JRN4OkFyFw,,,Parking Lot Green ZoneHilo,"Poi Balls Hawaii619 Manono St Parking Lot Hilo, HI 96720",86,POINT (-155.0818956 19.70186),
317,317,317,411,,Zone 2,,,,,,parking,,,,,19.7003315,-155.079601,,Hilo,ChIJJS_5wThLUnkRB2-n40Vb1L0,,,Zone 2Hilo,"Pahoa Lava Zone Museum250 Keawe St Ste C Hilo, HI 96720",86,POINT (-155.079601 19.7003315),
318,318,318,412,,Kamana Street @ Ka Nani O Hilo Senior Center,,OPERATIONAL,,,,transit_station,,,,,19.70875,-155.079611,,United States,ChIJ14ZRPkRLUnkR-bgJW23mUpY,,,Kamana Street @ Ka Nani O Hilo Senior CenterUnited States,"Cafe 100969 Kilauea Ave Hilo, HI 96720",86,POINT (-155.079611 19.70875),
319,319,319,413,,Kilauea Avenue @ Across Kohala Street (Across from Hilo Shopping Center),,OPERATIONAL,,,,transit_station,,,,,19.7098397,-155.0763008,,United States,ChIJvy-AoENLUnkRAwJntxPuxz4,,,Kilauea Avenue @ Across Kohala Street (Across from Hilo Shopping Center)United States,Hilo Shopping CenterUnited States,87,POINT (-155.0763008 19.7098397),
320,320,320,414,,Hilo Shopping Center,,OPERATIONAL,,,,transit_station,,,,,19.7099218,-155.0761856,,United States,ChIJi7I9CkNLUnkRZL0XHWaOirM,,,Hilo Shopping CenterUnited States,Kilauea Avenue @ Across Kohala Street (Across from Hilo Shopping Center)United States,87,POINT (-155.0761856 19.7099218),
321,321,321,415,,Inside Kupuna Place Heights Housing @ Phase 1,,OPERATIONAL,,,,transit_station,,,,,19.703861,-155.094583,,United States,ChIJvS0fXDVLUnkRcMmKw8aaa80,,,Inside Kupuna Place Heights Housing @ Phase 1United States,Hilo LibraryUnited States,86,POINT (-155.094583 19.703861),
322,322,322,416,,Hilo Brewing,,OPERATIONAL,,,,transit_station,,,,,19.7059083,-155.0690037,,United States,ChIJNV4_1WtLUnkRqwALSXUTbWo,,,Hilo BrewingUnited States,"Two Ladies Kitchen274 Kilauea Ave Hilo, HI 96720",86,POINT (-155.0690037 19.7059083),
323,323,323,417,,Prince Kuhio Plaza - P-2,,OPERATIONAL,,,,parking,,,,,19.6986224,-155.0622851,,"325 Makaala Street, Hilo",ChIJVfcbxRJLUnkRgqdO88SpyR4,,,"Prince Kuhio Plaza - P-2325 Makaala Street, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.0622851 19.6986224),
324,324,324,418,,Prince Kuhio Plaza - P-3,,OPERATIONAL,,,,parking,,,,,19.69739,-155.0608152,,"11-27 Ohuohu St, Hilo",ChIJoShDmhJLUnkRmMFxzg03wcw,,,"Prince Kuhio Plaza - P-311-27 Ohuohu St, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.0608152 19.69739),
325,325,325,419,,Prince Kuhio Plaza - P-7,,OPERATIONAL,,,,parking,,,,,19.69838,-155.0643477,,"1639-1717 Mamalahoa Hwy, Hilo",ChIJJUb1FRNLUnkRAugxVp_lMYI,,,"Prince Kuhio Plaza - P-71639-1717 Mamalahoa Hwy, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.0643477 19.69838),
326,326,326,420,,Prince Kuhio Plaza - P-6,,OPERATIONAL,,,,parking,,,,,19.6962133,-155.0645327,,"26 Pilipaa Street, Hilo",ChIJw9oSvRNLUnkR7JLz3d_W4pc,,,"Prince Kuhio Plaza - P-626 Pilipaa Street, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.0645327 19.6962133),
327,327,327,421,,Target at Safeway,,OPERATIONAL,,,,transit_station,,,,,19.699389,-155.0605,,United States,ChIJUTpjVG1LUnkRI1kfoJx-My4,,,Target at SafewayUnited States,Hilo Waianuenue Avenue @ Hilo High SchoolUnited States,86,POINT (-155.0605 19.699389),
328,328,328,422,,E Kawili Street,,OPERATIONAL,,,,transit_station,,,,,19.705778,-155.065056,,United States,ChIJUY8cpG5LUnkRgLFTN1ONgv4,,,E Kawili StreetUnited States,"Hiro's Place50 E Puainako St Ste 108 KTA Super Stores - Puainako Hilo, HI 96720",86,POINT (-155.065056 19.705778),
329,329,329,423,,Automotive Supply Center,,OPERATIONAL,,,,transit_station,,,,,19.7059043,-155.0650807,,United States,ChIJKf5mpG5LUnkRNqwEPLeIuMM,,,Automotive Supply CenterUnited States,Ponahawai Street @ Kapiolani and Kinoole StUnited States,86,POINT (-155.0650807 19.7059043),
330,330,330,424,,KS Bus Stop,,OPERATIONAL,,,,transit_station,,,,,19.6979901,-155.0609906,,"9 Ohuohu Street, Hilo",ChIJ5cw-vRJLUnkRpaFvwT20nAA,,,"KS Bus Stop9 Ohuohu Street, Hilo","Two Ladies Kitchen274 Kilauea Ave Hilo, HI 96720",86,POINT (-155.0609906 19.6979901),
331,331,331,425,,Ohu Ohu Street @ Prince Kuhio Plaza (Macy's Men's Children & Home),,OPERATIONAL,,,,transit_station,,,,,19.6976782,-155.0615,,United States,ChIJ00qJlBJLUnkRrT1uzwLfNT8,,,Ohu Ohu Street @ Prince Kuhio Plaza (Macy's Men's Children & Home)United States,"Paul's Place132 Punahoa St Hilo, HI 96720",86,POINT (-155.0615 19.6976782),
332,332,332,426,,Kaumana Drive @ across Chong Street,,OPERATIONAL,,,,transit_station,,,,,19.694417,-155.120833,,United States,ChIJ96UAn-e0U3kRb3IkiLrVcDI,,,Kaumana Drive @ across Chong StreetUnited States,"Kaumana CavesHilo, HI 96720",86,POINT (-155.120833 19.694417),
333,333,333,427,,Kaumana Drive Chong St,,OPERATIONAL,,,,transit_station,,,,,19.69463,-155.1215852,,United States,ChIJ75Nmpue0U3kRyGHT-n-kf2w,,,Kaumana Drive Chong StUnited States,"Affordable Catering & Okazuya177 Kaumana St Hilo, HI 96720",86,POINT (-155.1215852 19.69463),
334,334,334,428,,Kaumana Drive @ Hilo Door of Faith Church/Malama Place,,OPERATIONAL,,,,transit_station,,,,,19.700083,-155.114333,,United States,ChIJ3SudksO0U3kRsveEbuT_ej4,,,Kaumana Drive @ Hilo Door of Faith Church/Malama PlaceUnited States,"Paul's Place132 Punahoa St Hilo, HI 96720",86,POINT (-155.114333 19.700083),
335,335,335,429,,Kaumana Drive @ Poki Place/Kaumana Terrace,,OPERATIONAL,,,,transit_station,,,,,19.7027294,-155.113461,,United States,ChIJcccQtca0U3kR8i9T912T-Dc,,,Kaumana Drive @ Poki Place/Kaumana TerraceUnited States,"Kaumana CavesHilo, HI 96720",86,POINT (-155.113461 19.7027294),
336,336,336,430,,Hilo Ainako Avenue @ Kaumana Drive,,OPERATIONAL,,,,transit_station,,,,,19.709,-155.110083,,United States,ChIJoa3OU7i0U3kRp2mHaSzxT_4,,,Hilo Ainako Avenue @ Kaumana DriveUnited States,"Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.110083 19.709),
337,337,337,431,,Kaumana Drive @ Ainako Avenue (farside),,OPERATIONAL,,,,transit_station,,,,,19.709111,-155.109667,,United States,ChIJY-TjTLi0U3kR7Df8rh6Yhn0,,,Kaumana Drive @ Ainako Avenue (farside)United States,"Kaumana CavesHilo, HI 96720",86,POINT (-155.109667 19.709111),
338,338,338,432,,Kaumana Drive Ainako Street,,OPERATIONAL,,,,transit_station,,,,,19.7093224,-155.1097537,,United States,ChIJ8frpsrm0U3kRZzgkAMI6ASs,,,Kaumana Drive Ainako StreetUnited States,Ponahawai Street @ (across) Ka Waena Lapa'au Medical CenterUnited States,86,POINT (-155.1097537 19.7093224),
339,339,339,433,,Hilo Ainako Avenue @ Lahi Street,,OPERATIONAL,,,,transit_station,,,,,19.711667,-155.127778,,United States,ChIJb8tHBpO0U3kRTujzIYT-1X4,,,Hilo Ainako Avenue @ Lahi StreetUnited States,"Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.127778 19.711667),
340,340,340,434,,Hilo Waianuenue Ave @ Kaiser Permanente,,OPERATIONAL,,,,transit_station,,,,,19.717306,-155.115167,,United States,ChIJUy81x7y0U3kRx3xx07inAaQ,,,Hilo Waianuenue Ave @ Kaiser PermanenteUnited States,"Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.115167 19.717306),
341,341,341,435,,Hilo Waianuenue Ave @ Hilo Medical Center,,OPERATIONAL,,,,transit_station,,,,,19.717583,-155.112833,,United States,ChIJT2seTru0U3kRnDTQtwvl-h8,,,Hilo Waianuenue Ave @ Hilo Medical CenterUnited States,"Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.112833 19.717583),
342,342,342,436,,Haihai Street @ before Laula Street - Hilo Municipal Golf Course,,OPERATIONAL,,,,transit_station,,,,,19.6739846,-155.0766288,,United States,ChIJaT1DoN5KUnkRgSYxpvV8H5c,,,Haihai Street @ before Laula Street - Hilo Municipal Golf CourseUnited States,"Two Ladies Kitchen274 Kilauea Ave Hilo, HI 96720",86,POINT (-155.0766288 19.6739846),
343,343,343,437,,Kilauea Ave @ Palai St,,OPERATIONAL,,,,transit_station,,,,,19.679778,-155.067167,,United States,ChIJQ2Kmbh5LUnkRm9px0dFKBq4,,,Kilauea Ave @ Palai StUnited States,"Cafe Pesto Hilo Bay308 Kamehameha Ave Ste 101 Hilo, HI 96720",86,POINT (-155.067167 19.679778),
344,344,344,438,,Kinoole Street @ W Kahaopea Street - Kino'ole Plaza/Sr Housing,,OPERATIONAL,,,,transit_station,,,,,19.689472,-155.069528,,United States,ChIJd41ehxdLUnkRaIwkrXUlaaQ,,,Kinoole Street @ W Kahaopea Street - Kino'ole Plaza/Sr HousingUnited States,"Antics Pizza475 Kinoole St Hilo, HI 96720",86,POINT (-155.069528 19.689472),
345,345,345,439,,Kilauea Ave @ East Kahaopea St,,OPERATIONAL,,,,transit_station,,,,,19.689944,-155.068,,United States,ChIJMStRbxdLUnkR_UEv0619Ol0,,,Kilauea Ave @ East Kahaopea StUnited States,"Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.068 19.689944),
346,346,346,440,,Kahaopea Street,,OPERATIONAL,,,,transit_station,,,,,19.689389,-155.066028,,United States,ChIJYZfBrBBLUnkRgM4w-c_pLhk,,,Kahaopea StreetUnited States,Hilo Waianuenue Avenue @ Hilo High SchoolUnited States,86,POINT (-155.066028 19.689389),
347,347,347,441,,W. Kawailani St @ Iwalani Street - Hilo Life Care Center,,OPERATIONAL,,,,transit_station,,,,,19.6827859,-155.0947476,,United States,ChIJBSpLuypLUnkRZh4TCl91TdQ,,,W. Kawailani St @ Iwalani Street - Hilo Life Care CenterUnited States,"Paul's Place132 Punahoa St Hilo, HI 96720",86,POINT (-155.0947476 19.6827859),
348,348,348,442,,Kaumana City Nolemana St,,OPERATIONAL,,,,transit_station,,,,,19.683194,-155.178,,United States,ChIJ0XFuWMW1U3kRCt8vYuZOl0o,,,Kaumana City Nolemana StUnited States,"Affordable Catering & Okazuya177 Kaumana St Hilo, HI 96720",86,POINT (-155.178 19.683194),
349,349,349,443,,Kaumana City Pakelekia Street at Nolemana St,,OPERATIONAL,,,,transit_station,,,,,19.6859226,-155.1791274,,United States,ChIJ6YG_K9C1U3kRZ16ujh-jmME,,,Kaumana City Pakelekia Street at Nolemana StUnited States,"Kaumana CavesHilo, HI 96720",86,POINT (-155.1791274 19.6859226),
350,350,350,444,,Gentry Subdivision Wilder Rd,,OPERATIONAL,,,,transit_station,,,,,19.6814903,-155.1419304,,United States,ChIJA35zbQe1U3kRdT25ic2MpGA,,,Gentry Subdivision Wilder RdUnited States,Ponahawai Street @ (across) Ka Waena Lapa'au Medical CenterUnited States,86,POINT (-155.1419304 19.6814903),
351,351,351,445,,Kaumana Drive Wilder St,,OPERATIONAL,,,,transit_station,,,,,19.685528,-155.141639,,United States,ChIJ93ud8gC1U3kRDVMjskhPei4,,,Kaumana Drive Wilder StUnited States,"Affordable Catering & Okazuya177 Kaumana St Hilo, HI 96720",86,POINT (-155.141639 19.685528),
352,352,352,446,,Gentry Subdivision South Wilder Road @ Ioana Street,,OPERATIONAL,,,,transit_station,,,,,19.6764786,-155.141381,,United States,ChIJyZQAQgi1U3kRQkvBFKsTZ7g,,,Gentry Subdivision South Wilder Road @ Ioana StreetUnited States,Hilo LibraryUnited States,86,POINT (-155.141381 19.6764786),
353,353,353,447,,Haihai Street @ Kupulau Road,,OPERATIONAL,,,,transit_station,,,,,19.672056,-155.105694,,United States,ChIJ20HtJDC1U3kR9palRsxiFg8,,,Haihai Street @ Kupulau RoadUnited States,"Takenoko Sushi578 Hinano St Manono Street Marketplace Hilo, HI 96720",86,POINT (-155.105694 19.672056),
354,354,354,448,,High Fire Hawaii Gallery & Studio,,OPERATIONAL,,,,art_gallery,,,,,19.7217624,-155.0848841,,"223A Kilauea Avenue, Hilo",ChIJ_T9us6lMUnkRlCMwzLC2kgM,,,"High Fire Hawaii Gallery & Studio223A Kilauea Avenue, Hilo","Cafe 100969 Kilauea Ave Hilo, HI 96720",86,POINT (-155.0848841 19.7217624),
355,355,355,449,,Bryan Booth Fine Furniture Antiques & Restoration,,OPERATIONAL,,,,furniture_store,,,,,19.7209953,-155.0843062,,"296 Kilauea Avenue, Hilo",ChIJxe8BcldLUnkRiNArCZcT1rc,,,"Bryan Booth Fine Furniture Antiques & Restoration296 Kilauea Avenue, Hilo","Two Ladies Kitchen274 Kilauea Ave Hilo, HI 96720",86,POINT (-155.0843062 19.7209953),
356,356,356,450,,Hawaii Arts & Crafts,,OPERATIONAL,,,,art_gallery,,,,,19.7297111,-155.0900232,,Hilo,ChIJZcKu36tMUnkRYDzCccwq9sA,,,Hawaii Arts & CraftsHilo,"Hawaii Tropical Bioreserve & Garden27-717 Old Mamalahoa Hwy Papaikou, HI 96781",86,POINT (-155.0900232 19.7297111),
357,357,357,451,,The Exhibit Gallery Of Art And Events/ Hilo Town Tavern,,OPERATIONAL,,,,art_gallery,,,,,19.7248909,-155.087163,,"168 Keawe Street suite d, Hilo",ChIJmyq9L1ZLUnkRvxM1CLkv5TQ,,,"The Exhibit Gallery Of Art And Events/ Hilo Town Tavern168 Keawe Street suite d, Hilo","Two Ladies Kitchen274 Kilauea Ave Hilo, HI 96720",86,POINT (-155.087163 19.7248909),
358,358,358,452,,ONE GALLERY,,OPERATIONAL,,,,art_gallery,,,,,19.7253271,-155.0862412,,"186 Kamehameha Avenue, Hilo",ChIJFxPDp1dLUnkRi5d_DBepDzk,,,"ONE GALLERY186 Kamehameha Avenue, Hilo","Hawaiian Style Cafe Hilo681 Manono St Ste 101 Hilo, HI 96720",86,POINT (-155.0862412 19.7253271),
359,359,359,453,,Banyan Gallery,,OPERATIONAL,,,,art_gallery,,,,,19.7282558,-155.0666259,,"71 Banyan Drive d, Hilo",ChIJleMNUZlMUnkRVXDc7DezkXo,,,"Banyan Gallery71 Banyan Drive d, Hilo","Hawaiian Style Cafe Hilo681 Manono St Ste 101 Hilo, HI 96720",86,POINT (-155.0666259 19.7282558),
360,360,360,455,,Shewmaker Sculpture,,OPERATIONAL,,,,art_gallery,,,,,19.7215621,-155.0856272,,"194 Kilauea Avenue, Hilo",ChIJAQBwEldLUnkRUKsremuDRSE,,,"Shewmaker Sculpture194 Kilauea Avenue, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.0856272 19.7215621),
361,361,361,456,,East Hawaiʻi Cultural Center,,OPERATIONAL,,,,art_gallery,,,,,19.724774,-155.0882493,,"141 Kalakaua Street, Hilo",ChIJYf7KIlZLUnkRIVDgf3KEAVU,,,"East Hawaiʻi Cultural Center141 Kalakaua Street, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.0882493 19.724774),
362,362,362,457,,Extreme Exposure Fine Art Gallery,,OPERATIONAL,,,,art_gallery,,,,,19.7246244,-155.0860191,,"224 Kamehameha Avenue #103, Hilo",ChIJh5oNM6hMUnkRvc2vPWMzW2g,,,"Extreme Exposure Fine Art Gallery224 Kamehameha Avenue #103, Hilo","Paul's Place132 Punahoa St Hilo, HI 96720",86,POINT (-155.0860191 19.7246244),
363,363,363,458,,Kamehameha Festival,,OPERATIONAL,,,,art_gallery,,,,,19.729624,-155.068534,,"Moku Ola (Coconut Island, 77 Keliipio Place, Hilo",ChIJgSf_GJlMUnkRBPUV3iJri1k,,,"Kamehameha FestivalMoku Ola (Coconut Island, 77 Keliipio Place, Hilo","Paul's Place132 Punahoa St Hilo, HI 96720",86,POINT (-155.068534 19.729624),
364,364,364,459,,TAKAAZE ART GALLERY,,OPERATIONAL,,,,art_gallery,,,,,19.7081424,-155.0757499,,"1420 Kilauea Avenue, Hilo",ChIJVVVpxENLUnkR6a2zn_N-uLM,,,"TAKAAZE ART GALLERY1420 Kilauea Avenue, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.0757499 19.7081424),
365,365,365,460,,Live Love,,OPERATIONAL,,,,art_gallery,,,,,19.7133918,-155.0736677,,"400 Hualani Street, Hilo",ChIJjfqck59LUnkRjAQXo7UDDEQ,,,"Live Love400 Hualani Street, Hilo","Hawaiian Style Cafe Hilo681 Manono St Ste 101 Hilo, HI 96720",86,POINT (-155.0736677 19.7133918),
366,366,366,461,,kristie fujiyama kosmides,,OPERATIONAL,,,,art_gallery,,,,,19.7221043,-155.0857083,,"166 Kilauea Avenue, Hilo",ChIJh9uuo2xLUnkRtCBLS-QlfZ8,,,"kristie fujiyama kosmides166 Kilauea Avenue, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.0857083 19.7221043),
367,367,367,462,,Lockey Originals,,OPERATIONAL,,,,art_gallery,,,,,19.7225375,-155.0842908,,"56 Ponahawai Street, Hilo",ChIJ1ZQUlnRLUnkRP0JoGut-98E,,,"Lockey Originals56 Ponahawai Street, Hilo","Makani's Magic Pineapple Shack54 Waianuenue Ave Hilo, HI 96720",86,POINT (-155.0842908 19.7225375),
368,368,368,463,,Hilo Holi Water,,OPERATIONAL,,,,art_gallery,,,,,19.7234308,-155.0865734,,"284 Keawe Street, Hilo",ChIJsW66eQdLUnkR_iHY0pq_y2M,,,"Hilo Holi Water284 Keawe Street, Hilo","Hawaiian Style Cafe Hilo681 Manono St Ste 101 Hilo, HI 96720",86,POINT (-155.0865734 19.7234308),
369,369,369,464,,Dreams of Paradise Gallery,,OPERATIONAL,,,,art_gallery,,,,,19.723813,-155.0850997,,"308 Kamehameha Avenue #106, Hilo",ChIJ1fgg61dLUnkRy66XkKZt1_8,,,"Dreams of Paradise Gallery308 Kamehameha Avenue #106, Hilo","Cafe 100969 Kilauea Ave Hilo, HI 96720",86,POINT (-155.0850997 19.723813),
370,370,370,465,,Wild HeArtist,,OPERATIONAL,,,,art_gallery,,,,,19.7250183,-155.0861214,,"216 Kamehameha Avenue, Hilo",ChIJBwdw11dLUnkR5jiB6n4pSpw,,,"Wild HeArtist216 Kamehameha Avenue, Hilo","Hawaiian Style Cafe Hilo681 Manono St Ste 101 Hilo, HI 96720",86,POINT (-155.0861214 19.7250183),
371,371,371,466,,The Edge Explorer Fine Art Gallery,,OPERATIONAL,,,,art_gallery,,,,,19.7261442,-155.0867744,,"114 Kamehameha Avenue, Hilo",ChIJEdpWf19NUnkRre_rKVNcUrA,,,"The Edge Explorer Fine Art Gallery114 Kamehameha Avenue, Hilo","Cafe 100969 Kilauea Ave Hilo, HI 96720",86,POINT (-155.0867744 19.7261442),
372,372,372,467,,Brokenhardened,,OPERATIONAL,,,,art_gallery,,,,,19.7261802,-155.0867713,,"110 Kamehameha Avenue, Hilo",ChIJoQSDe8RNUnkRsFbGj1InS40,,,"Brokenhardened110 Kamehameha Avenue, Hilo","Makani's Magic Pineapple Shack54 Waianuenue Ave Hilo, HI 96720",86,POINT (-155.0867713 19.7261802),
373,373,373,468,,Hawaiian Mako Design,,OPERATIONAL,,,,art_gallery,,,,,19.7268266,-155.0874172,,"25 Shipman Street, Hilo",ChIJp5Gd3vdNUnkRccI0Sqnsqtc,,,"Hawaiian Mako Design25 Shipman Street, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.0874172 19.7268266),
374,374,374,470,,Arnott's Lodge and Hiking Adventures,,OPERATIONAL,,,,campground,,,,,19.7344686,-155.0413173,,"98 Apapane Road, Hilo",ChIJaYIHGmRMUnkRGhIxsFGTAL8,,,"Arnott's Lodge and Hiking Adventures98 Apapane Road, Hilo","Cafe 100969 Kilauea Ave Hilo, HI 96720",86,POINT (-155.0413173 19.7344686),
375,375,375,471,,US Forestry Department,,OPERATIONAL,,,,campground,,,,,19.7040457,-155.0723211,,"25 East Kawili Street, Hilo",ChIJS8VF1EFLUnkRBEkRwY2KI48,,,"US Forestry Department25 East Kawili Street, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.0723211 19.7040457),
376,376,376,472,,Malulani Ranch,,OPERATIONAL,,,,campground,,,,,19.6738698,-155.1581807,,"1261 Country Club Drive, Hilo",ChIJodzIqr21U3kRG1aCLQIXlx0,,,"Malulani Ranch1261 Country Club Drive, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.1581807 19.6738698),
377,377,377,473,,Enterprise Rent-A-Car,,OPERATIONAL,,,,car_rental,,,,,19.7043293,-155.0639152,,"10 Halekauila Street, Hilo",ChIJz-JWSGxLUnkRckMIzwg4Z-o,,,"Enterprise Rent-A-Car10 Halekauila Street, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.0639152 19.7043293),
378,378,378,474,,Harp Car Rental,,OPERATIONAL,,,,car_rental,,,,,19.7248018,-155.0594064,,"300 Kalanianaole Street, Hilo",ChIJbbzHDINMUnkRj7P8_do3rMA,,,"Harp Car Rental300 Kalanianaole Street, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.0594064 19.7248018),
379,379,379,475,,Budget Car Rental,,OPERATIONAL,,,,car_rental,,,,,19.7149071,-155.0395984,,"1 Kekuanaoa Street, Hilo",ChIJLQFaXGRLUnkRrYJxn2gaWf4,,,"Budget Car Rental1 Kekuanaoa Street, Hilo","Makani's Magic Pineapple Shack54 Waianuenue Ave Hilo, HI 96720",86,POINT (-155.0395984 19.7149071),
380,380,380,476,,Thrifty Car Rental,,OPERATIONAL,,,,car_rental,,,,,19.7143338,-155.0395953,,"1 General Lyman Field, Hilo",ChIJr4_H-YZLUnkRDkNhNrWEQBs,,,"Thrifty Car Rental1 General Lyman Field, Hilo","Avis Car Rental1 General Lyman Field, Hilo",90,POINT (-155.0395953 19.7143338),
381,381,381,477,,Island Discount Rentals,,OPERATIONAL,,,,car_rental,,,,,19.7251602,-155.0575726,,"60 Kuhio Street, Hilo",ChIJA9_PeoNMUnkRZ35Hiw6RLGc,,,"Island Discount Rentals60 Kuhio Street, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.0575726 19.7251602),
382,382,382,478,,"Hertz Car Rental - Island of Hawaii, Hilo - Hilo HLE Off Airport",,OPERATIONAL,,,,car_rental,,,,,19.7054169,-155.0653698,,"400 East Kawili Street, Hilo",ChIJR1SsAmxLUnkRui3nE4FBhMQ,,,"Hertz Car Rental - Island of Hawaii, Hilo - Hilo HLE Off Airport400 East Kawili Street, Hilo","Two Ladies Kitchen274 Kilauea Ave Hilo, HI 96720",86,POINT (-155.0653698 19.7054169),
383,383,383,479,,National Car Rental,,OPERATIONAL,,,,car_rental,,,,,19.7143528,-155.0395744,,"2350 Kekuanaoa Street, Hilo",ChIJwU3P9YZLUnkRjI2Ls9fC2wg,,,"National Car Rental2350 Kekuanaoa Street, Hilo","Da Hawaiian Brain Freeze Shave Ice & Ice Cream1263 Kilauea Ave Ste 290 Hilo, HI 96720",86,POINT (-155.0395744 19.7143528),
384,384,384,480,,Dollar Car Rental,,OPERATIONAL,,,,car_rental,,,,,19.7143336,-155.039531,,"Hilo International Airport, Kekuanaoa Street #1, Hilo",ChIJl7RraltLUnkRzp5ALGIsqfM,,,"Dollar Car RentalHilo International Airport, Kekuanaoa Street #1, Hilo","Paul's Place132 Punahoa St Hilo, HI 96720",86,POINT (-155.039531 19.7143336),
385,385,385,481,,Aiona Car Sales,,OPERATIONAL,,,,car_dealer,,,,,19.7021465,-155.0651397,,"134 Wiwoole Street, Hilo",ChIJ7WwwjWxLUnkRyyOXNwFyZJM,,,"Aiona Car Sales134 Wiwoole Street, Hilo","Hawaiian Style Cafe Hilo681 Manono St Ste 101 Hilo, HI 96720",86,POINT (-155.0651397 19.7021465),
387,387,387,483,,Alamo Rent A Car,,OPERATIONAL,,,,car_rental,,,,,19.714761,-155.039478,,"2350 Kekuanaoa Street, Hilo",ChIJLQFaXGRLUnkRygKVPK1HTQE,,,"Alamo Rent A Car2350 Kekuanaoa Street, Hilo","Enterprise Rent-A-Car2350 Kekuanaoa Street, Hilo",87,POINT (-155.039478 19.714761),
388,388,388,484,,"Hertz Car Rental - Island Of Hawaii, Hilo - Hilo International Airport (2606-10) (ITO)",,OPERATIONAL,,,,car_rental,,,,,19.7147351,-155.039692,,"2355 Kekuanaoa Street SUITE 15, Hilo",ChIJewZaXGRLUnkRdBG-KR-39UM,,,"Hertz Car Rental - Island Of Hawaii, Hilo - Hilo International Airport (2606-10) (ITO)2355 Kekuanaoa Street SUITE 15, Hilo","Two Ladies Kitchen274 Kilauea Ave Hilo, HI 96720",86,POINT (-155.039692 19.7147351),
389,389,389,485,,Aiona U-Rent Car,,OPERATIONAL,,,,car_rental,,,,,19.7021272,-155.0649301,,"134 Wiwoole Street, Hilo",ChIJz-aLWLRLUnkREExu69jmS_o,,,"Aiona U-Rent Car134 Wiwoole Street, Hilo","Hawaiian Style Cafe Hilo681 Manono St Ste 101 Hilo, HI 96720",86,POINT (-155.0649301 19.7021272),
